datetime,open,high,low,close,open_lag1,open_lag2,open_lag3,open_lag4,open_lag5,high_lag1,high_lag2,high_lag3,high_lag4,high_lag5,low_lag1,low_lag2,low_lag3,low_lag4,low_lag5,close_lag1,close_lag2,close_lag3,close_lag4,close_lag5,EMAF,STO_K
2022-03-23 10:00:00,1931.743,1932.428,1925.738,1929.298,1935.073,1928.828,1930.489,1933.168,1929.388,1936.619,1935.678,1930.713,1934.903,1933.609,1928.233,1928.138,1924.828,1927.758,1929.388,1931.733,1935.073,1928.828,1930.573,1933.108,1927.317830878048,63.63194948997148
2022-03-23 11:00:00,1929.298,1935.458,1927.608,1935.323,1931.743,1935.073,1928.828,1930.489,1933.168,1932.428,1936.619,1935.678,1930.713,1934.903,1925.738,1928.233,1928.138,1924.828,1927.758,1929.298,1931.733,1935.073,1928.828,1930.573,1927.5846698487799,61.82681706386294
2022-03-23 12:00:00,1935.398,1937.798,1934.742,1936.523,1929.298,1931.743,1935.073,1928.828,1930.489,1935.458,1932.428,1936.619,1935.678,1930.713,1927.608,1925.738,1928.233,1928.138,1924.828,1935.323,1929.298,1931.733,1935.073,1928.828,1927.8826141871539,72.11556569905439
2022-03-23 13:00:00,1936.543,1939.893,1936.513,1939.403,1935.398,1929.298,1931.743,1935.073,1928.828,1937.798,1935.458,1932.428,1936.619,1935.678,1934.742,1927.608,1925.738,1928.233,1928.138,1936.523,1935.323,1929.298,1931.733,1935.073,1928.2666270475822,91.6582507439344
2022-03-23 14:00:00,1939.403,1948.293,1938.238,1946.653,1936.543,1935.398,1929.298,1931.743,1935.073,1939.893,1937.798,1935.458,1932.428,1936.619,1936.513,1934.742,1927.608,1925.738,1928.233,1939.403,1936.523,1935.323,1929.298,1931.733,1928.8795061459962,92.89835710813134
2022-03-23 15:00:00,1946.653,1947.278,1943.408,1943.478,1939.403,1936.543,1935.398,1929.298,1931.743,1948.293,1939.893,1937.798,1935.458,1932.428,1938.238,1936.513,1934.742,1927.608,1925.738,1946.653,1939.403,1936.523,1935.323,1929.298,1929.3661226077963,88.66315771231423
2022-03-23 17:00:00,1942.893,1945.153,1942.203,1944.898,1946.653,1939.403,1936.543,1935.398,1929.298,1947.278,1948.293,1939.893,1937.798,1935.458,1943.408,1938.238,1936.513,1934.742,1927.608,1943.478,1946.653,1939.403,1936.523,1935.323,1929.8838518542032,81.46588195679077
2022-03-23 18:00:00,1944.938,1946.818,1944.918,1945.968,1942.893,1946.653,1939.403,1936.543,1935.398,1945.153,1947.278,1948.293,1939.893,1937.798,1942.203,1943.408,1938.238,1936.513,1934.742,1944.898,1943.478,1946.653,1939.403,1936.523,1930.4199901257298,77.31063960573499
2022-03-23 19:00:00,1945.919,1948.479,1945.323,1946.448,1944.938,1942.893,1946.653,1939.403,1936.543,1946.818,1945.153,1947.278,1948.293,1939.893,1944.918,1942.203,1943.408,1938.238,1936.513,1945.968,1944.898,1943.478,1946.653,1939.403,1930.9542571215388,78.45920288551453
2022-03-23 20:00:00,1946.453,1948.228,1941.168,1941.898,1945.919,1944.938,1942.893,1946.653,1939.403,1948.479,1946.818,1945.153,1947.278,1948.293,1945.323,1944.918,1942.203,1943.408,1938.238,1946.448,1945.968,1944.898,1943.478,1946.653,1931.3190485508208,56.80535480725911
2022-03-23 21:00:00,1941.908,1943.293,1939.508,1941.328,1946.453,1945.919,1944.938,1942.893,1946.653,1948.228,1948.479,1946.818,1945.153,1947.278,1941.168,1945.323,1944.918,1942.203,1943.408,1941.898,1946.448,1945.968,1944.898,1943.478,1931.6526802657934,36.81349996113627
2022-03-23 22:00:00,1941.328,1942.018,1938.578,1938.733,1941.908,1946.453,1945.919,1944.938,1942.893,1943.293,1948.228,1948.479,1946.818,1945.153,1939.508,1941.168,1945.323,1944.918,1942.203,1941.328,1941.898,1946.448,1945.968,1944.898,1931.8886909236003,10.612681989835384
2022-03-23 23:00:00,1938.733,1940.538,1937.608,1940.203,1941.328,1941.908,1946.453,1945.919,1944.938,1942.018,1943.293,1948.228,1948.479,1946.818,1938.578,1939.508,1941.168,1945.323,1944.918,1938.733,1941.328,1941.898,1946.448,1945.968,1932.1658345594803,15.241313612932297
2022-03-24 00:00:00,1940.173,1940.313,1937.683,1938.123,1938.733,1941.328,1941.908,1946.453,1945.919,1940.538,1942.018,1943.293,1948.228,1948.479,1937.608,1938.578,1939.508,1941.168,1945.323,1940.203,1938.733,1941.328,1941.898,1946.448,1932.364406740831,10.095229449572663
2022-03-24 01:00:00,1937.979,1943.093,1937.278,1941.358,1940.173,1938.733,1941.328,1941.908,1946.453,1940.313,1940.538,1942.018,1943.293,1948.228,1937.683,1937.608,1938.578,1939.508,1941.168,1938.123,1940.203,1938.733,1941.328,1941.898,1932.6641931828033,32.18353795145552
2022-03-24 02:00:00,1941.408,1944.048,1940.628,1943.788,1937.979,1940.173,1938.733,1941.328,1941.908,1943.093,1940.313,1940.538,1942.018,1943.293,1937.278,1937.683,1937.608,1938.578,1939.508,1941.358,1938.123,1940.203,1938.733,1941.328,1933.0349867433765,56.27976404429372
2022-03-24 03:00:00,1943.788,1945.809,1940.633,1940.728,1941.408,1937.979,1940.173,1938.733,1941.328,1944.048,1943.093,1940.313,1940.538,1942.018,1940.628,1937.278,1937.683,1937.608,1938.578,1943.788,1941.358,1938.123,1940.203,1938.733,1933.2914205185973,68.14356559431438
2022-03-24 04:00:00,1940.728,1941.378,1937.802,1940.618,1943.788,1941.408,1937.979,1940.173,1938.733,1945.809,1944.048,1943.093,1940.313,1940.538,1940.633,1940.628,1937.278,1937.683,1937.608,1940.728,1943.788,1941.358,1938.123,1940.203,1933.535639834644,58.58386776157008
2022-03-24 05:00:00,1940.608,1947.188,1940.508,1943.648,1940.728,1943.788,1941.408,1937.979,1940.173,1941.378,1945.809,1944.048,1943.093,1940.313,1937.802,1940.633,1940.628,1937.278,1937.683,1940.618,1940.728,1943.788,1941.358,1938.123,1933.8727185068226,47.956860839099875
2022-03-24 06:00:00,1943.658,1956.653,1943.608,1956.358,1940.608,1940.728,1943.788,1941.408,1937.979,1947.188,1941.378,1945.809,1944.048,1943.093,1940.508,1937.802,1940.633,1940.628,1937.278,1943.648,1940.618,1940.728,1943.788,1941.358,1934.6222278899284,67.28831109410358
2022-03-24 07:00:00,1956.374,1957.828,1942.397,1949.188,1943.658,1940.608,1940.728,1943.788,1941.408,1956.653,1947.188,1941.378,1945.809,1944.048,1943.608,1940.508,1937.802,1940.633,1940.628,1956.358,1943.648,1940.618,1940.728,1943.788,1935.1077536269306,73.18989664239392
2022-03-24 08:00:00,1949.128,1957.103,1946.398,1953.353,1956.374,1943.658,1940.608,1940.728,1943.788,1957.828,1956.653,1947.188,1941.378,1945.809,1942.397,1943.608,1940.508,1937.802,1940.633,1949.188,1956.358,1943.648,1940.618,1940.728,1935.715928506033,77.64841103449889
2022-03-24 09:00:00,1953.348,1965.668,1950.753,1964.938,1949.128,1956.374,1943.658,1940.608,1940.728,1957.103,1957.828,1956.653,1947.188,1941.378,1946.398,1942.397,1943.608,1940.508,1937.802,1953.353,1949.188,1956.358,1943.648,1940.618,1936.6899975558317,77.20290199317539
2022-03-24 10:00:00,1964.668,1965.453,1958.558,1962.877,1953.348,1949.128,1956.374,1943.658,1940.608,1965.668,1957.103,1957.828,1956.653,1947.188,1950.753,1946.398,1942.397,1943.608,1940.508,1964.938,1953.353,1949.188,1956.358,1943.648,1937.5628976373039,87.5863835425052
2022-03-24 11:00:00,1962.877,1966.083,1960.508,1962.718,1964.668,1953.348,1949.128,1956.374,1943.658,1965.453,1965.668,1957.103,1957.828,1956.653,1958.558,1950.753,1946.398,1942.397,1943.608,1962.877,1964.938,1953.353,1949.188,1956.358,1938.4014010493936,90.29946550327851
2022-03-24 12:00:00,1962.658,1965.158,1960.768,1964.803,1962.877,1964.668,1953.348,1949.128,1956.374,1966.083,1965.453,1965.668,1957.103,1957.828,1960.508,1958.558,1950.753,1946.398,1942.397,1962.718,1962.877,1964.938,1953.353,1949.188,1939.281454347747,89.09913811587207
2022-03-24 13:00:00,1964.803,1965.653,1961.323,1961.981,1962.658,1962.877,1964.668,1953.348,1949.128,1965.158,1966.083,1965.453,1965.668,1957.103,1960.768,1960.508,1958.558,1950.753,1946.398,1964.803,1962.718,1962.877,1964.938,1953.353,1940.0381058694888,84.17763058175287
2022-03-24 14:00:00,1961.981,1963.633,1960.588,1961.432,1964.803,1962.658,1962.877,1964.668,1953.348,1965.653,1965.158,1966.083,1965.453,1965.668,1961.323,1960.768,1960.508,1958.558,1950.753,1961.981,1964.803,1962.718,1962.877,1964.938,1940.7512356738391,68.31076238583142
2022-03-24 15:00:00,1961.468,1962.258,1956.117,1957.668,1961.981,1964.803,1962.658,1962.877,1964.668,1963.633,1965.653,1965.158,1966.083,1965.453,1960.588,1961.323,1960.768,1960.508,1958.558,1961.432,1961.981,1964.803,1962.718,1962.877,1941.3151278180444,42.332538023201316
2022-03-24 17:00:00,1956.927,1959.142,1956.658,1958.177,1961.468,1961.981,1964.803,1962.658,1962.877,1962.258,1963.633,1965.653,1965.158,1966.083,1956.117,1960.588,1961.323,1960.768,1960.508,1957.668,1961.432,1961.981,1964.803,1962.718,1941.8771902241097,25.11931797682402
2022-03-24 18:00:00,1958.177,1959.967,1957.637,1959.155,1956.927,1961.468,1961.981,1964.803,1962.658,1959.142,1962.258,1963.633,1965.653,1965.158,1956.658,1956.117,1960.588,1961.323,1960.768,1958.177,1957.668,1961.432,1961.981,1964.803,1942.4531172166394,23.00782812569396
2022-03-24 19:00:00,1959.155,1962.857,1957.603,1962.543,1958.177,1956.927,1961.468,1961.981,1964.803,1959.967,1959.142,1962.258,1963.633,1965.653,1957.637,1956.658,1956.117,1960.588,1961.323,1959.155,1958.177,1957.668,1961.432,1961.981,1943.1227799760848,46.319391859632255
2022-03-24 20:00:00,1962.543,1963.028,1959.32,1960.338,1959.155,1958.177,1956.927,1961.468,1961.981,1962.857,1959.967,1959.142,1962.258,1963.633,1957.603,1957.637,1956.658,1956.117,1960.588,1962.543,1959.155,1958.177,1957.668,1961.432,1943.6966206435486,59.47745707486326
2022-03-24 21:00:00,1960.368,1964.153,1960.058,1960.892,1962.543,1959.155,1958.177,1956.927,1961.468,1963.028,1962.857,1959.967,1959.142,1962.258,1959.32,1957.603,1957.637,1956.658,1956.117,1960.338,1962.543,1959.155,1958.177,1957.668,1944.2697999554302,67.68838124802609
2022-03-24 22:00:00,1960.892,1963.158,1960.318,1960.741,1960.368,1962.543,1959.155,1958.177,1956.927,1964.153,1963.028,1962.857,1959.967,1959.142,1960.058,1959.32,1957.603,1957.637,1956.658,1960.892,1960.338,1962.543,1959.155,1958.177,1944.818839956916,55.15864519384781
2022-03-24 23:00:00,1960.741,1962.408,1959.458,1960.008,1960.892,1960.368,1962.543,1959.155,1958.177,1963.158,1964.153,1963.028,1962.857,1959.967,1960.318,1960.058,1959.32,1957.603,1957.637,1960.741,1960.892,1960.338,1962.543,1959.155,1945.3251452916854,47.03898273149027
2022-03-25 00:00:00,1959.988,1960.378,1956.513,1958.638,1960.741,1960.892,1960.368,1962.543,1959.155,1962.408,1963.158,1964.153,1963.028,1962.857,1959.458,1960.318,1960.058,1959.32,1957.603,1960.008,1960.741,1960.892,1960.338,1962.543,1945.7689071152959,37.48003010804214
2022-03-25 01:00:00,1958.628,1959.158,1955.353,1956.038,1959.988,1960.741,1960.892,1960.368,1962.543,1960.378,1962.408,1963.158,1964.153,1963.028,1956.513,1959.458,1960.318,1960.058,1959.32,1958.638,1960.008,1960.741,1960.892,1960.338,1946.1112102114528,24.10526142888425
2022-03-25 02:00:00,1956.038,1956.432,1953.052,1954.667,1958.628,1959.988,1960.741,1960.892,1960.368,1959.158,1960.378,1962.408,1963.158,1964.153,1955.353,1956.513,1959.458,1960.318,1960.058,1956.038,1958.638,1960.008,1960.741,1960.892,1946.3964032044044,17.192944205195897
2022-03-25 03:00:00,1954.689,1960.517,1954.689,1955.65,1956.038,1958.628,1959.988,1960.741,1960.892,1956.432,1959.158,1960.378,1962.408,1963.158,1953.052,1955.353,1956.513,1959.458,1960.318,1954.667,1956.038,1958.638,1960.008,1960.741,1946.704856430924,17.1776578438021
2022-03-25 04:00:00,1955.671,1958.898,1953.981,1955.951,1954.689,1956.038,1958.628,1959.988,1960.741,1960.517,1956.432,1959.158,1960.378,1962.408,1954.689,1953.052,1955.353,1956.513,1959.458,1955.65,1954.667,1956.038,1958.638,1960.008,1947.0130612165601,27.52781463610603
2022-03-25 05:00:00,1955.958,1958.692,1949.808,1950.337,1955.671,1954.689,1956.038,1958.628,1959.988,1958.898,1960.517,1956.432,1959.158,1960.378,1953.981,1954.689,1953.052,1955.353,1956.513,1955.951,1955.65,1954.667,1956.038,1958.638,1947.1238591760082,23.847536204716544
2022-03-25 06:00:00,1950.301,1954.078,1949.818,1953.078,1955.958,1955.671,1954.689,1956.038,1958.628,1958.692,1958.898,1960.517,1956.432,1959.158,1949.808,1953.981,1954.689,1953.052,1955.353,1950.337,1955.951,1955.65,1954.667,1956.038,1947.3223305368078,24.769798512521977
2022-03-25 07:00:00,1953.078,1957.118,1951.128,1956.153,1950.301,1955.958,1955.671,1954.689,1956.038,1954.078,1958.692,1958.898,1960.517,1956.432,1949.818,1949.808,1953.981,1954.689,1953.052,1953.078,1950.337,1955.951,1955.65,1954.667,1947.6166861855809,31.574687957169857
2022-03-25 08:00:00,1956.173,1956.613,1942.998,1948.618,1953.078,1950.301,1955.958,1955.671,1954.689,1957.118,1954.078,1958.692,1958.898,1960.517,1951.128,1949.818,1949.808,1953.981,1954.689,1956.153,1953.078,1950.337,1955.951,1955.65,1947.650063312728,41.71006851150668
2022-03-25 09:00:00,1948.588,1953.808,1948.078,1952.698,1956.173,1953.078,1950.301,1955.958,1955.671,1956.613,1957.118,1954.078,1958.692,1958.898,1942.998,1951.128,1949.818,1949.808,1953.981,1948.618,1956.153,1953.078,1950.337,1955.951,1947.8183278689705,52.13406719752339
2022-03-25 10:00:00,1952.758,1961.728,1951.958,1957.008,1948.588,1956.173,1953.078,1950.301,1955.958,1953.808,1956.613,1957.118,1954.078,1958.692,1948.078,1942.998,1951.128,1949.818,1949.808,1952.698,1948.618,1956.153,1953.078,1950.337,1948.1246502733381,57.31758613716414
2022-03-25 11:00:00,1957.018,1959.443,1954.723,1955.938,1952.758,1948.588,1956.173,1953.078,1950.301,1961.728,1953.808,1956.613,1957.118,1954.078,1951.958,1948.078,1942.998,1951.128,1949.818,1957.008,1952.698,1948.618,1956.153,1953.078,1948.385095264227,68.56462420768206
2022-03-25 12:00:00,1955.928,1956.941,1951.543,1953.378,1957.018,1952.758,1948.588,1956.173,1953.078,1959.443,1961.728,1953.808,1956.613,1957.118,1954.723,1951.958,1948.078,1942.998,1951.128,1955.938,1957.008,1952.698,1948.618,1956.153,1948.551525422086,66.43530877380302
2022-03-25 13:00:00,1953.393,1955.191,1952.444,1953.068,1955.928,1957.018,1952.758,1948.588,1956.173,1956.941,1959.443,1961.728,1953.808,1956.613,1951.543,1954.723,1951.958,1948.078,1942.998,1953.378,1955.938,1957.008,1952.698,1948.618,1948.7020745746831,53.6876388131058
2022-03-25 14:00:00,1953.013,1956.333,1951.628,1954.268,1953.393,1955.928,1957.018,1952.758,1948.588,1955.191,1956.941,1959.443,1961.728,1953.808,1952.444,1951.543,1954.723,1951.958,1948.078,1953.068,1953.378,1955.938,1957.008,1952.698,1948.8876054221937,39.5769740625835
2022-03-25 15:00:00,1954.348,1958.178,1953.708,1957.688,1953.013,1953.393,1955.928,1957.018,1952.758,1956.333,1955.191,1956.941,1959.443,1961.728,1951.628,1952.444,1951.543,1954.723,1951.958,1954.268,1953.068,1953.378,1955.938,1957.008,1949.1809519081207,47.0322061976775
2022-03-27 18:00:00,1956.968,1959.053,1954.613,1955.448,1954.348,1953.013,1953.393,1955.928,1957.018,1958.178,1956.333,1955.191,1956.941,1959.443,1953.708,1951.628,1952.444,1951.543,1954.723,1957.688,1954.268,1953.068,1953.378,1955.938,1949.3898535111834,52.17905964013725
2022-03-27 20:00:00,1957.063,1958.258,1954.698,1957.558,1956.968,1954.348,1953.013,1953.393,1955.928,1959.053,1958.178,1956.333,1955.191,1956.941,1954.613,1953.708,1951.628,1952.444,1951.543,1955.448,1957.688,1954.268,1953.068,1953.378,1949.6621250608105,69.88248895868618
2022-03-27 21:00:00,1957.518,1957.558,1945.787,1945.883,1957.063,1956.968,1954.348,1953.013,1953.393,1958.258,1959.053,1958.178,1956.333,1955.191,1954.698,1954.613,1953.708,1951.628,1952.444,1957.558,1955.448,1957.688,1954.268,1953.068,1949.53615422545,44.19543706815742
2022-03-27 22:00:00,1945.84,1949.488,1944.807,1948.088,1957.518,1957.063,1956.968,1954.348,1953.013,1957.558,1958.258,1959.053,1958.178,1956.333,1945.787,1954.698,1954.613,1953.708,1951.628,1945.883,1957.558,1955.448,1957.688,1954.268,1949.487882417935,34.54000019109981
2022-03-27 23:00:00,1948.086,1948.111,1942.168,1944.498,1945.84,1957.518,1957.063,1956.968,1954.348,1949.488,1957.558,1958.258,1959.053,1958.178,1944.807,1945.787,1954.698,1954.613,1953.708,1948.088,1945.883,1957.558,1955.448,1957.688,1949.3215530040038,12.51797026461881
2022-03-28 00:00:00,1944.498,1944.793,1941.558,1943.058,1948.086,1945.84,1957.518,1957.063,1956.968,1948.111,1949.488,1957.558,1958.258,1959.053,1942.168,1944.807,1945.787,1954.698,1954.613,1944.498,1948.088,1945.883,1957.558,1955.448,1949.1127679038705,15.270764089000785
2022-03-28 01:00:00,1942.943,1942.987,1932.978,1934.868,1944.498,1948.086,1945.84,1957.518,1957.063,1944.793,1948.111,1949.488,1957.558,1958.258,1941.558,1942.168,1944.807,1945.787,1954.698,1943.058,1944.498,1948.088,1945.883,1957.558,1948.6379423070748,10.15681473589082
2022-03-28 02:00:00,1934.978,1938.148,1933.128,1933.433,1942.943,1944.498,1948.086,1945.84,1957.518,1942.987,1944.793,1948.111,1949.488,1957.558,1932.978,1941.558,1942.168,1944.807,1945.787,1934.868,1943.058,1944.498,1948.088,1945.883,1948.131110896839,6.475706544535757
2022-03-28 03:00:00,1933.378,1936.568,1931.538,1933.153,1934.978,1942.943,1944.498,1948.086,1945.84,1938.148,1942.987,1944.793,1948.111,1949.488,1933.128,1932.978,1941.558,1942.168,1944.807,1933.433,1934.868,1943.058,1944.498,1948.088,1947.6318405336108,6.729949762679215
2022-03-28 04:00:00,1933.153,1934.213,1926.965,1927.348,1933.378,1934.978,1942.943,1944.498,1948.086,1936.568,1938.148,1942.987,1944.793,1948.111,1931.538,1933.128,1932.978,1941.558,1942.168,1933.153,1933.433,1934.868,1943.058,1944.498,1946.9557125158237,4.882992376611612
2022-03-28 05:00:00,1927.348,1932.719,1925.197,1932.143,1933.153,1933.378,1934.978,1942.943,1944.498,1934.213,1936.568,1938.148,1942.987,1944.793,1926.965,1931.538,1933.128,1932.978,1941.558,1927.348,1933.153,1933.433,1934.868,1943.058,1946.461955431963,16.979159529410868
2022-03-28 06:00:00,1932.118,1933.408,1926.858,1927.805,1927.348,1933.153,1933.378,1934.978,1942.943,1932.719,1934.213,1936.568,1938.148,1942.987,1925.197,1926.965,1931.538,1933.128,1932.978,1932.143,1927.348,1933.153,1933.433,1934.868,1945.8400569175642,20.443384709965787
2022-03-28 07:00:00,1927.86,1933.398,1926.968,1930.068,1932.118,1927.348,1933.153,1933.378,1934.978,1933.408,1932.719,1934.213,1936.568,1938.148,1926.858,1925.197,1926.965,1931.538,1933.128,1927.805,1932.143,1927.348,1933.153,1933.433,1945.314321686979,34.006296563830965
2022-03-28 08:00:00,1930.02,1945.523,1929.488,1938.278,1927.86,1932.118,1927.348,1933.153,1933.378,1933.398,1933.408,1932.719,1934.213,1936.568,1926.968,1926.858,1925.197,1926.965,1931.538,1930.068,1927.805,1932.143,1927.348,1933.153,1945.0797776307463,42.44349332206437
2022-03-28 09:00:00,1938.278,1939.878,1930.048,1936.358,1930.02,1927.86,1932.118,1927.348,1933.153,1945.523,1933.398,1933.408,1932.719,1934.213,1929.488,1926.968,1926.858,1925.197,1926.965,1938.278,1930.068,1927.805,1932.143,1927.348,1944.7890517097214,54.03433545707579
2022-03-28 10:00:00,1936.398,1942.448,1933.423,1934.539,1938.278,1930.02,1927.86,1932.118,1927.348,1939.878,1945.523,1933.398,1933.408,1932.719,1930.048,1929.488,1926.968,1926.858,1925.197,1936.358,1938.278,1930.068,1927.805,1932.143,1944.4473833193972,53.47261777855359
2022-03-28 11:00:00,1934.53,1939.328,1934.209,1936.578,1936.398,1938.278,1930.02,1927.86,1932.118,1942.448,1939.878,1945.523,1933.398,1933.408,1933.423,1930.048,1929.488,1926.968,1926.858,1934.539,1936.358,1938.278,1930.068,1927.805,1944.1850705420838,49.284608636735925
2022-03-28 12:00:00,1936.578,1939.208,1935.438,1938.323,1934.53,1936.398,1938.278,1930.02,1927.86,1939.328,1942.448,1939.878,1945.523,1933.398,1934.209,1933.423,1930.048,1929.488,1926.968,1936.578,1934.539,1936.358,1938.278,1930.068,1943.9896681906812,49.34736033963829
2022-03-28 13:00:00,1938.323,1939.988,1933.478,1933.593,1936.578,1934.53,1936.398,1938.278,1930.02,1939.208,1939.328,1942.448,1939.878,1945.523,1935.438,1934.209,1933.423,1930.048,1929.488,1938.323,1936.578,1934.539,1936.358,1938.278,1943.643112584325,45.159634044951865
2022-03-28 14:00:00,1933.648,1934.318,1926.008,1927.358,1938.323,1936.578,1934.53,1936.398,1938.278,1939.988,1939.208,1939.328,1942.448,1939.878,1933.478,1935.438,1934.209,1933.423,1930.048,1933.593,1938.323,1936.578,1934.539,1936.358,1943.1002754981807,30.632870382505402
2022-03-28 15:00:00,1927.328,1927.738,1916.838,1919.028,1933.648,1938.323,1936.578,1934.53,1936.398,1934.318,1939.988,1939.208,1939.328,1942.448,1926.008,1933.478,1935.438,1934.209,1933.423,1927.358,1933.593,1938.323,1936.578,1934.539,1942.297866314908,15.420143902026844
2022-03-28 16:00:00,1919.028,1923.703,1918.858,1922.438,1927.328,1933.648,1938.323,1936.578,1934.53,1927.738,1934.318,1939.988,1939.208,1939.328,1916.838,1926.008,1933.478,1935.438,1934.209,1919.028,1927.358,1933.593,1938.323,1936.578,1941.6358707710779,13.953928941159234
2022-03-28 18:00:00,1922.203,1923.458,1921.718,1922.578,1919.028,1927.328,1933.648,1938.323,1936.578,1923.703,1927.738,1934.318,1939.988,1939.208,1918.858,1916.838,1926.008,1933.478,1935.438,1922.438,1919.028,1927.358,1933.593,1938.323,1941.0006084120419,19.481641468682756
2022-03-28 19:00:00,1922.558,1924.888,1921.968,1923.918,1922.203,1919.028,1927.328,1933.648,1938.323,1923.458,1923.703,1927.738,1934.318,1939.988,1921.718,1918.858,1916.838,1926.008,1933.478,1922.578,1922.438,1919.028,1927.358,1933.593,1940.4311881316405,29.829437901260835
2022-03-28 20:00:00,1923.938,1924.808,1921.324,1922.362,1922.558,1922.203,1919.028,1927.328,1933.648,1924.888,1923.458,1923.703,1927.738,1934.318,1921.968,1921.718,1918.858,1916.838,1926.008,1923.918,1922.578,1922.438,1919.028,1927.358,1939.8288818605859,38.659049330511685
2022-03-28 21:00:00,1922.382,1929.168,1921.901,1926.439,1923.938,1922.558,1922.203,1919.028,1927.328,1924.808,1924.888,1923.458,1923.703,1927.738,1921.324,1921.968,1921.718,1918.858,1916.838,1922.362,1923.918,1922.578,1922.438,1919.028,1939.382552465233,54.90429481271655
2022-03-28 22:00:00,1926.44,1928.243,1925.268,1927.733,1922.382,1923.938,1922.558,1922.203,1919.028,1929.168,1924.808,1924.888,1923.458,1923.703,1921.901,1921.324,1921.968,1921.718,1918.858,1926.439,1922.362,1923.918,1922.578,1922.438,1938.994234049725,68.63840477000365
2022-03-28 23:00:00,1927.733,1927.968,1924.702,1925.063,1926.44,1922.382,1923.938,1922.558,1922.203,1928.243,1929.168,1924.808,1924.888,1923.458,1925.268,1921.901,1921.324,1921.968,1921.718,1927.733,1926.439,1922.362,1923.918,1922.578,1938.5298595814008,67.63444061890459
2022-03-29 00:00:00,1925.048,1925.048,1921.118,1922.368,1927.733,1926.44,1922.382,1923.938,1922.558,1927.968,1928.243,1929.168,1924.808,1924.888,1924.702,1925.268,1921.901,1921.324,1921.968,1925.063,1927.733,1926.439,1922.362,1923.918,1937.9911309286874,48.30023976865716
2022-03-29 01:00:00,1922.378,1924.253,1921.128,1922.678,1925.048,1927.733,1926.44,1922.382,1923.938,1925.048,1927.968,1928.243,1929.168,1924.808,1921.118,1924.702,1925.268,1921.901,1921.324,1922.368,1925.063,1927.733,1926.439,1922.362,1937.4806932310644,27.52461297580379
2022-03-29 02:00:00,1922.678,1924.988,1921.578,1924.468,1922.378,1925.048,1927.733,1926.44,1922.382,1924.253,1925.048,1927.968,1928.243,1929.168,1921.128,1921.118,1924.702,1925.268,1921.901,1922.678,1922.368,1925.063,1927.733,1926.439,1937.046936790029,27.308125385930044
2022-03-29 03:00:00,1924.455,1924.458,1918.788,1919.143,1922.678,1922.378,1925.048,1927.733,1926.44,1924.988,1924.253,1925.048,1927.968,1928.243,1921.578,1921.128,1921.118,1924.702,1925.268,1924.468,1922.678,1922.368,1925.063,1927.733,1936.450138897028,23.421176081248458
2022-03-29 04:00:00,1919.143,1920.688,1910.018,1913.609,1924.455,1922.678,1922.378,1925.048,1927.733,1924.458,1924.988,1924.253,1925.048,1927.968,1918.788,1921.578,1921.128,1921.118,1924.702,1919.143,1924.468,1922.678,1922.368,1925.063,1935.6887676004603,24.925620608342367
2022-03-29 05:00:00,1913.603,1915.038,1909.582,1912.849,1919.143,1924.455,1922.678,1922.378,1925.048,1920.688,1924.458,1924.988,1924.253,1925.048,1910.018,1918.788,1921.578,1921.128,1921.118,1913.609,1919.143,1924.468,1922.678,1922.368,1934.9274420137783,16.321780530844418
2022-03-29 06:00:00,1912.85,1916.128,1912.018,1912.018,1913.603,1919.143,1924.455,1922.678,1922.378,1915.038,1920.688,1924.458,1924.988,1924.253,1909.582,1910.018,1918.788,1921.578,1921.128,1912.849,1913.609,1919.143,1924.468,1922.678,1934.1637939466525,20.3034201621416
2022-03-29 07:00:00,1912.018,1914.928,1900.858,1907.928,1912.85,1913.603,1919.143,1924.455,1922.678,1916.128,1915.038,1920.688,1924.458,1924.988,1912.018,1909.582,1910.018,1918.788,1921.578,1912.018,1912.849,1913.609,1919.143,1924.468,1933.2892674817642,22.325224012069256
2022-03-29 08:00:00,1907.968,1909.644,1889.998,1897.049,1912.018,1912.85,1913.603,1919.143,1924.455,1914.928,1916.128,1915.038,1920.688,1924.458,1900.858,1912.018,1909.582,1910.018,1918.788,1907.928,1912.018,1912.849,1913.609,1919.143,1932.0812585657054,22.914852934438517
2022-03-29 09:00:00,1897.068,1909.098,1892.618,1907.337,1907.968,1912.018,1912.85,1913.603,1919.143,1909.644,1914.928,1916.128,1915.038,1920.688,1889.998,1900.858,1912.018,1909.582,1910.018,1897.049,1907.928,1912.018,1912.849,1913.609,1931.2564499468485,39.763071886877555
2022-03-29 10:00:00,1907.352,1914.628,1905.498,1908.468,1897.068,1907.968,1912.018,1912.85,1913.603,1909.098,1909.644,1914.928,1916.128,1915.038,1892.618,1889.998,1900.858,1912.018,1909.582,1907.337,1897.049,1907.928,1912.018,1912.849,1930.4968349486203,53.338874966222214
2022-03-29 11:00:00,1908.548,1915.288,1908.038,1915.198,1907.352,1897.068,1907.968,1912.018,1912.85,1914.628,1909.098,1909.644,1914.928,1916.128,1905.498,1892.618,1889.998,1900.858,1912.018,1908.468,1907.337,1897.049,1907.928,1912.018,1929.9868737836664,78.89528087276034
